loan_amount,annual_income,employment_status,credit_score,loan_purpose,gender,lender_1,lender_2,lender_3,lender_4,lender_5,lender_6,lender_7,lender_8,lender_9,lender_10,lender_11,lender_12,lender_13,lender_14,lender_15
978602,65782,salaried,581,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20265,95254,freelancer,508,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668602,52559,freelancer,521,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23960,128917,self-employed,516,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743655,136440,self-employed,707,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990222,165797,freelancer,663,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313025,88381,freelancer,572,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463726,2196,freelancer,734,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932841,98832,self-employed,518,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927447,180318,self-employed,643,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
391658,107129,freelancer,675,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810281,18415,self-employed,617,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598449,107208,self-employed,798,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780828,151872,freelancer,527,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44930,99043,freelancer,711,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382399,147784,student,670,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303604,78835,salaried,753,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405025,151621,self-employed,581,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362584,79443,self-employed,629,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838449,114790,student,731,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401028,18227,student,563,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674413,139204,student,607,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400903,81705,salaried,742,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596953,175301,self-employed,541,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260508,162525,self-employed,616,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206708,52919,student,601,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256680,108677,student,552,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682708,49223,salaried,712,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306186,76994,self-employed,627,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477982,43382,student,797,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928104,161208,student,732,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635314,73511,salaried,572,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894855,181084,self-employed,536,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862790,174577,student,550,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269219,83289,student,569,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,135560,self-employed,669,gold-backed,female,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
597922,181131,self-employed,693,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
193598,78951,self-employed,524,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582546,38417,self-employed,645,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246393,108677,self-employed,785,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
905433,131245,salaried,539,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820602,19783,freelancer,580,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883596,92519,freelancer,775,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800725,93854,salaried,535,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155301,15868,freelancer,732,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684538,143008,self-employed,586,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47680,102769,student,673,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267583,81440,salaried,752,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451223,43651,salaried,596,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257848,81793,salaried,786,home,female,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
738471,87179,salaried,620,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559746,86103,freelancer,641,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507644,158493,self-employed,534,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543471,107036,salaried,689,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381099,81486,freelancer,752,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787137,184079,self-employed,746,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761131,28844,freelancer,713,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224865,46079,student,553,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517824,88874,student,629,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733415,48519,self-employed,689,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221589,74961,salaried,615,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534592,127317,salaried,779,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325560,40576,student,569,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446521,144175,student,520,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533512,159129,self-employed,502,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772203,168202,salaried,579,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160203,185249,student,767,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154782,94169,freelancer,569,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415202,73458,freelancer,579,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268228,125849,student,798,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571557,184742,student,725,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406732,142351,salaried,590,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711517,108526,freelancer,740,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56964,115799,freelancer,540,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527982,106110,salaried,722,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414836,3950,freelancer,687,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710850,35053,freelancer,596,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412725,159006,student,691,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159242,37296,salaried,615,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833652,165759,salaried,622,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803291,174101,freelancer,660,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242021,58243,self-employed,578,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806415,45623,freelancer,584,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567919,175098,freelancer,750,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588974,130108,student,537,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899717,108959,student,513,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606040,89359,freelancer,747,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536762,14056,self-employed,553,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348074,80086,self-employed,608,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216627,87147,self-employed,548,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369626,174779,salaried,556,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121842,189814,salaried,760,home,male,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35238,11702,freelancer,705,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759376,59928,self-employed,723,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889368,92444,student,551,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287093,198132,student,658,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517949,50974,student,647,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148253,156758,student,509,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9329,20038,self-employed,733,education,male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182462,188087,salaried,753,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912657,49410,freelancer,568,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214999,30081,student,682,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431272,137941,self-employed,603,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703538,110588,salaried,587,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501804,99335,salaried,589,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933792,120199,student,729,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393056,62951,salaried,636,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846610,186711,salaried,738,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714125,64770,salaried,651,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28221,166130,self-employed,720,business,female,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
622242,117531,salaried,596,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266824,64162,student,683,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753131,181244,self-employed,743,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
559863,29206,salaried,550,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505735,166162,freelancer,792,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438845,191501,self-employed,788,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186441,186617,freelancer,760,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544862,116389,student,579,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183529,49062,freelancer,791,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874933,85683,student,746,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706865,8384,freelancer,549,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583082,127167,self-employed,730,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207599,185109,student,633,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590156,157644,salaried,576,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44331,81872,salaried,703,eco,male,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
811413,129768,student,739,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348919,162297,student,640,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324401,72503,freelancer,575,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414749,114420,self-employed,600,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583842,144045,self-employed,665,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620828,17043,freelancer,750,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715422,138505,student,521,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656085,115332,self-employed,706,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729269,105899,freelancer,770,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96788,196621,salaried,553,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731481,49287,freelancer,639,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152041,150093,self-employed,791,business,female,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51783,146813,salaried,641,business,female,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
273732,37392,salaried,665,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633821,151955,student,552,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712436,96679,salaried,756,home,male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
379234,108530,student,673,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65776,142478,salaried,771,startup,female,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
584872,17175,student,618,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217350,83503,self-employed,615,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945685,85312,self-employed,578,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
282781,182865,self-employed,700,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
645618,91222,salaried,662,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117137,145123,student,682,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932255,70927,student,528,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160272,86085,salaried,770,home,male,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30731,173358,salaried,760,eco,male,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
709538,74756,student,539,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104644,35247,freelancer,773,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437878,70364,salaried,697,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380617,193750,freelancer,773,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546795,182166,freelancer,541,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981041,23545,student,694,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480319,196895,freelancer,548,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998853,181375,student,777,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925464,136747,student,603,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206752,16190,self-employed,706,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430633,174576,salaried,696,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632570,188793,salaried,601,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523254,41967,freelancer,563,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456878,39156,student,606,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516882,52768,self-employed,615,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37286,124330,self-employed,644,home,male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
249741,39357,freelancer,663,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352923,168577,self-employed,613,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823843,27134,salaried,756,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180608,193667,student,732,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8982,99904,student,751,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993722,106551,freelancer,683,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795418,74672,freelancer,508,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707159,82968,student,749,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434170,171554,salaried,633,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708097,10709,self-employed,592,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441863,80849,student,798,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192500,65488,self-employed,760,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283129,192928,self-employed,589,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191289,183277,self-employed,707,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935638,66399,freelancer,782,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599509,194850,salaried,531,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668200,49820,freelancer,736,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503227,107819,self-employed,768,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982702,70251,student,526,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875140,106144,salaried,702,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249045,91719,salaried,668,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846357,56009,salaried,572,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124742,34079,salaried,733,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816614,184113,salaried,565,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61021,34128,self-employed,741,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
425263,175914,salaried,619,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332553,26720,salaried,594,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726428,126422,self-employed,538,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167847,181140,student,507,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335511,159720,freelancer,544,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626361,185568,freelancer,569,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670090,108107,self-employed,661,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90121,108594,freelancer,766,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693486,165320,freelancer,633,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545858,71745,student,555,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292666,130312,salaried,776,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411290,60084,student,759,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687915,174656,salaried,732,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786249,171512,self-employed,702,business,female,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191938,31221,self-employed,635,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902410,85001,student,750,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164806,53764,self-employed,588,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667219,58207,student,678,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752298,181903,salaried,798,home,male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
469217,30191,freelancer,630,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196850,144127,self-employed,719,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773536,10544,self-employed,571,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544428,71761,salaried,690,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977986,163691,freelancer,578,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809198,12618,salaried,526,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851553,75655,freelancer,607,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559832,7413,salaried,700,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823497,89647,freelancer,728,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177105,169926,student,621,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475664,82606,freelancer,688,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720522,61408,salaried,535,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754847,55192,freelancer,594,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340870,163540,self-employed,751,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
424769,187169,self-employed,774,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581144,52528,self-employed,779,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603421,23264,freelancer,734,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815890,35649,freelancer,699,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844834,9209,salaried,567,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997591,118181,student,591,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382474,116882,student,557,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840055,43134,salaried,600,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416304,146932,student,777,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222740,65964,student,743,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179943,176399,self-employed,731,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
743778,142914,student,701,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683559,150336,freelancer,738,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135427,11797,salaried,792,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358479,128665,freelancer,693,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367130,15128,freelancer,711,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92823,195826,self-employed,648,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323424,151282,salaried,639,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400523,134257,self-employed,591,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598613,108335,student,562,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487738,30644,freelancer,727,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569083,88373,student,515,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661716,89600,freelancer,616,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24622,5795,student,535,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173990,194094,freelancer,677,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889049,167739,student,691,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105484,144733,freelancer,562,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46798,196867,freelancer,751,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676937,28917,student,757,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497402,187966,freelancer,771,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170997,21835,freelancer,526,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442273,85889,salaried,729,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276133,110107,self-employed,637,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320231,110864,freelancer,689,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48617,134779,freelancer,567,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741273,195144,salaried,577,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991968,138012,student,611,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430147,54549,self-employed,604,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313811,22725,student,567,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394662,153726,self-employed,768,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
138805,147652,salaried,733,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776947,159605,student,740,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900226,20184,freelancer,546,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541409,136165,salaried,570,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181735,19887,freelancer,666,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978304,889,self-employed,653,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206156,101233,student,536,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301183,138566,freelancer,749,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100381,198637,student,629,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520227,198258,salaried,789,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333522,92282,student,792,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502129,184925,salaried,668,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987969,152290,self-employed,544,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440979,65776,self-employed,527,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289479,126088,self-employed,504,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13376,104008,salaried,506,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373243,91101,self-employed,539,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,129060,salaried,724,eco,female,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
968633,53775,freelancer,680,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458749,18779,salaried,625,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607732,68692,student,800,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381177,130722,self-employed,716,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63248,155799,freelancer,800,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807780,136434,student,635,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897631,11519,student,671,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299846,73252,self-employed,729,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
